,score,text,date,title
870,10.0,깔끔하고 아늑하고 최고예요,20221129,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
871,10.0,"깔끔 그 잡채!
담에 또 이용하고파여👍🏻👍🏻",20221108,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
872,10.0,"최고입니다~~
무조건 여깁니다",20221105,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
873,10.0,깔끔하니 좋았어요,20220911,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
874,10.0,잘 이용하고 갑니다,20220825,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
875,6.0,잘 쉬다 갑니다.,20221225,전주 금암동 나라 (Jeonju Geumamdong Nara)
876,10.0,괜찮았습니다,20221107,전주 금암동 나라 (Jeonju Geumamdong Nara)
877,10.0,"가격대비 가성비는좋습니다만
퇴실시간은 14시로되어있는데 12시쯤 청소한다고 전화오는건 아쉽습니다 그외에는 만족합니다.",20210208,전주 금암동 나라 (Jeonju Geumamdong Nara)
878,10.0,잘 지내고 갑니다 ~!,20200518,전주 금암동 나라 (Jeonju Geumamdong Nara)
879,10.0,잘쉬다갑니다,20191018,전주 금암동 나라 (Jeonju Geumamdong Nara)
880,10.0,저렴한 가격이구요. 있을 건 다 있습니다. 가격에 비하면 다른 건 그냥 넘어가도 되는듯,20190827,전주 금암동 나라 (Jeonju Geumamdong Nara)
881,6.0,"아침에 할머니 할아버지가 일어나서 창 뒷쪽으로 왔다갔다하시길래.. 잠을 편히 못 잤어요
청결이나 상태는 양호 해요",20190616,전주 금암동 나라 (Jeonju Geumamdong Nara)
882,8.0,좋아영%~~,20190608,전주 금암동 나라 (Jeonju Geumamdong Nara)
883,10.0,아늑하고 좋습니다,20190602,전주 금암동 나라 (Jeonju Geumamdong Nara)
884,2.4,사진보고 예약하고 간건데 사진하고는 완전 달라요 605호에서 머물렸는데 어휴 진짜... 그냥 동네 모텔만큼이나 될려나,20230515,전주 덕진동 타미 (Jeonju Deokjin Tommy)
885,10.0,굿,20230317,전주 덕진동 호텔 와이케이(HOTEL WAIKEI) (Jeonju Deokjin-dong Hotel Waikei)
886,10.0,굿,20230113,전주 덕진동 호텔 와이케이(HOTEL WAIKEI) (Jeonju Deokjin-dong Hotel Waikei)
887,10.0,좋음,20221219,전주 덕진동 호텔 와이케이(HOTEL WAIKEI) (Jeonju Deokjin-dong Hotel Waikei)
888,10.0,"앞서 후기를 작성했었는데  또 작성하게 되네요^^
진짜 만족스럽습니다 실내 및 침구도 깨끗하고 위치도 정말 좋아요 주변에 음식점 및 주점이 많아서 시끄러울줄 알았는데  실내에서는 조용합니다
전주 갈때마다 이 숙소를 이용하고 있습니다^^",20220922,전주 덕진동 호텔 와이케이(HOTEL WAIKEI) (Jeonju Deokjin-dong Hotel Waikei)
889,10.0,"아이가 전북대에 다녀서 몇번 방문했는데
정말 만족스럽습니다
처음엔 기대 안하고 갔었는데 집사람도 깨끗하다고 만족해 해서 이후로도 계속 이곳 숙소만 예약하고 다녀왔습니다
인근에 편의점 및 음식점이 많아서 정말 편해요
숙소 아래에 주점이 있어서 시끄러울줄 알았는데
전혀 그렇치 않습니다 조용합니다^^ ",20220922,전주 덕진동 호텔 와이케이(HOTEL WAIKEI) (Jeonju Deokjin-dong Hotel Waikei)
890,7.2,침대가 좀 불편해요. 에어컨 바람세기가 조절안되서 힘들었네요. 그래두 청소상태나 위치는 좋았습니다. ,20220815,전주 덕진동 호텔 와이케이(HOTEL WAIKEI) (Jeonju Deokjin-dong Hotel Waikei)
891,10.0,잘쉬다갑니다!,20220707,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
892,8.0,추가금액도5천원만 받고 싸고갔어유   굿,20220617,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
893,10.0,싸게 잘이용했어요,20220507,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
894,6.0,"가격 저렴, 방 따뜻.
까운은 없으며, 이불 흰색.",20220328,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
895,10.0,18가격대비만족합니다,20220319,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
896,8.0,저렴하구 깨끗함,20220214,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
897,6.0,"잘 쉬었다 갑니다~
전기 장판이 없어서 아쉽네요~
방이 조금 더 따듯 해야 할거 같네요~",20220125,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
898,6.0,괜찮아요 ~,20211229,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
899,10.0,저렴해서 좋았어요,20211205,전주 우아동 첫마중 (Jeonju Uadong Cheotmajung)
900,9.6,좀 헤맸어요. 아고다는 직접 체크인이라고 미리 안내 해주셨으면 좋았을것 같아요. 위치는 전주한옥마을에서 좀 벗어나있지만 싸고 깨끗하고 전 좋았어요. 다음에도 전주가면 이용 할 것 같아요~,20210424,전주 산정동 첫번째 호텔 (Jeonju Sanjeondong Cheotbeonjjae Hotel)
901,10.0,"가족여행으로 아고다 통해 부랴부랴 잡은 숙소인데.. 만족합니다
위치도 고려병원 맞은편에 찾기 쉽고 침구 관리며 직원 친절도며 만족합니다~간단한 토스트와 커피도 제공해주셔서 아침도 해결됩니다~ 모델촌에 위치해있는건 감안하고 예약한거라..모텔에서  직선거리로 11키로 떨어진곳에 화심순두부본점도 있구~ 만족합니다",20201012,전주 산정동 첫번째 호텔 (Jeonju Sanjeondong Cheotbeonjjae Hotel)
902,9.2,한옥 숙박은 주차가 힘들고 침실 공간이 협소한 관계로 더운 날씨에 햇볕을 막을 수 있는 주차장이 있고 좀 넓고 쾌적한 숙소로 선택했습니다. 어차피 잠만 잘거였기 때문에 환경(?)은 별로 염두에 두지 않았습니다. 처음 입실했을때 객실에 담배냄새 같이 났지만 환기를 하여 괜찮아졌고 넓고 쾌적하였고 방음도 잘되어 2박 머무는 동안 만족스러웠습니다. 카운터에서도 친절하게 필요한거 있으면 알려달라고 하셨는데 불편한건 없었습니다. 비슷한 가격에 한옥에 묵는 것보다 공간이나 주차 부분에서 훨씬 좋은 선택이였다 생각됩니다. 그리고 퇴실시간이 한옥은 10:30 / 여기는 12:00라 여유로웠습니다.,20200622,전주 산정동 첫번째 호텔 (Jeonju Sanjeondong Cheotbeonjjae Hotel)
903,8.0,"Very spacious and clean room. Big bathtub, nice interiors.",20230513,전주 산정동 첫번째 호텔 (Jeonju Sanjeondong Cheotbeonjjae Hotel)
904,4.0,"저렴한 모텔입니다. 그래서 가격이 싸다고만 못해요. 사진하고 많이 달라요. 가구도 낡았고 심지어 샤워기 피복도 벗겨져 있고요. 침구류가 깨끗하지 않습니다. 저희 가족은 이런거 크게 신경안써서 잘 지내다 왔지만 업체에서 찍어 올린 사진보고 선택은 하지 마세요. 
조용하고 배달의 민족 배달도 빨리 잘 왔습니다.",20230503,전주 산정동 호텔 소풍 (Jeonju Sanjeongdong Hotel Sopung)
905,9.6,"전주에 볼일이 있어 밤 늦게 도착해 잠만 잘 수 있는 방을 찾다가 예약했는데 조용하고 깨끗했어요.
바닥에 보일러와 침대에 전기장판도 문제 없었고, 수압도 좋아서 샤워하는데도 문제 없었습니다.
엄청 저렴하게 예약했는데 전주 갈때는 또 이용할 예정입니다",20230118,전주 산정동 호텔 소풍 (Jeonju Sanjeongdong Hotel Sopung)
906,2.4,"입실시간 4시 , 6시되서 도착 하니 
방치우고 있다고 10분 넘게 기다리게 하고 
10분도 안되서 청소한 룸컨디션은 어땠을까요? 
바닥은 축축하고 머리카락에 음식물떨어진거 
화장실에 쓰고 올려논 칫솔 까지..
세면대 물내려가는건 어디다 빼노셨는지 
배관이 빤히 보이고 물도 안내려가고 한참 차오르고
화장실 물때 곰팡이 .. 타일 미끌거리고.. 하..
연박예약한거라 진짜 찝찝 했으나 예약 가능한 곳이
없어서 어쩔수 없이 울며 겨자먹기로 묵었네요 
밤에 노래소리 차돌아다니는소리.. 
진짜 연박 한거 후회 합니다 
후기 나쁘게 쓴다고 화내지마시고 
청소똑바로, 예약제대로 지키시길 
사진찍어논거 첨부하려니까 첨부는 안되네요 
진짜 여태다녀본 숙소중에 최악임 ",20220816,전주 산정동 호텔 소풍 (Jeonju Sanjeongdong Hotel Sopung)
907,3.2,"3명이라 더 비싼 방으로 예약했는데, 그 전날 2명 예약했던 근처 호텔보다 좁고, 두배 가까이 비쌌어요. 실내화 등 모든것이 2명분만 있어서 추가 요청해서 받아왔고, 조명이 너무 어두워 글씨도 읽기 불편할 정도예요.
청소상태도 엉망이고, 낡은 구조물에 먼지 너무많고, 욕조에 머리카락도 그대로 있었어요. 세면대 물마개도 빠져있고, 욕조 옆 공사덮개 같은것도 열려있어 비위생적이었구요. 화장대에 컴퓨터가 2대 있어 화장품 펼쳐놓을 자리가 없었고, 트위베드인데 코드가 2개중 하나는 충던기 꽂혀있고, 나머지 하나에 번갈아 전기장판 꽂았어요. 화장대도 기존에 드라이기 매직기 설치된 이외에 전기코드 꼽는데는 없었어요. 찝찝해서 아무것도 안하고 잠만 자고 바로 나왔어요. 이름만 호텔이고 낡은모텔이었어요. 주차는 편하게 했어요. 전주한옥마을과는 차로 10분쯤 걸려요. 전주영화의거리까지는 택시로 6천원 안밖으로 나오더라구요.",20220510,전주 산정동 호텔 소풍 (Jeonju Sanjeongdong Hotel Sopung)
908,2.0,"저렴한 모텔 가실분은 이용하세요...담배피우시는분은 좋아하실듯...밤에 담배냄새가 ....매우 많이 납니다..
밤새 창문열고잤더니...시끄러서 잠도 제대로 못잠..",20220510,전주 산정동 호텔 소풍 (Jeonju Sanjeongdong Hotel Sopung)
909,4.8,시설은 가격 대비 좋음 ,20220504,전주 산정동 호텔 소풍 (Jeonju Sanjeongdong Hotel Sopung)
910,10.0,2박 3일 이용했어요. 친절해서 편하게 지내고 왔습니다. 주차도 편하고 주변 편의시설도 많아서 좋았습니다.,20220816,전주 중화산동 엘도라도 (Jeonju Junghwasandong El Dorado)
911,10.0,잘쉬고 왔습니다,20230514,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
912,9.2,깨끗하고 편의시설도 만족할만함,20230406,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
913,6.0,"조용한 객실달라고 말씀드렸는데 한 밤중에 술들 많이드신건지  말씀들 나누는소리 너무 소란스러워서 잠을 못잤어요ㅠ ㅠ
주변환경 유흥가라서 안좋았어요 ㅠ",20230403,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
914,9.6,"안마의자 스타일러옵션 매우만족합니다
급하게 잡았는데 주차장도 넓고 
바로앞 편의점도 있어요",20230327,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
915,6.0,방음 안되고 담배 냄새에....,20230311,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
916,10.0,"이 가격에 이정도 숙소 퀄리티는 최고입니다!
",20230228,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
917,4.0,그것참  좀 친절함 덧나나,20221204,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
918,10.0,"가격대비 이런곳은 처음입니다.
옷 세척하는 스타일러까지 구비되어 있고 참 좋았고 직원분도 참 친절했습니다.",20221102,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
919,10.0,시설깔끔하고 좋아요 ,20220811,전주 중화산동 호텔 인트로(HOTEL INTRO) (Jeonju Junghwasandong Hotel Intro)
920,10.0,전주에서 놀다 신시가지로 술먹고 자기에 좋습니다,20220105,전주 신시가지 호텔 U (Jeonju Sinsigaji Hotel U)
921,7.6,노래방 기기땜에 어쩔수없이 선택 너무 무서운 골목안에 있어서 찾기힘듬 ㅠㅠ,20230506,전주 덕진동 호텔 워너비(HOTEL WANNABE) (Jeonju Deokjindong Hotel Wannabe)
922,10.0,"화장실이 문이 없고 약간의 가벽? 정도로만 되있구요, 욕조가 높아서 씻을때 조금 불편했어요,, 그거말고는 깨끗하고 저렴한 가격에 따뜻하게 잘잤어요!",20210125,전주 덕진동 호텔 워너비(HOTEL WANNABE) (Jeonju Deokjindong Hotel Wannabe)
923,4.8,The room was spotless with typical motel amenities.  The room I booked came with a jacuzzi tub that was dirty and stained.  The drain plug to release the water was caked with someone else's hair.  ,20211213,전주 덕진동 호텔 워너비(HOTEL WANNABE) (Jeonju Deokjindong Hotel Wannabe)
924,10.0,잘 쉬었습니다. 아침에 옆방 종소리와 문 두들기는 소리때문에 놀라긴했지만.. 시설은 매우 만족합니다!!,20230213,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
925,10.0,"깨끗하고 난방이 정말 좋았어요~
괜찮았습니다",20230204,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
926,10.0,깔끔하고 욕실이 엄청 크고 좋았어요,20230124,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
927,10.0,"여행 2틀동안 밖이 추워서 
방콕하며 넷플 영화 왕창 봣어요
깔끔해서 냄새두 안나고 
침대도 편하고
방도 엄청 따듯해서 푹쉬다가
왓네요 ^^
또 가게되면 재방문의사 별 다섯개요",20230119,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
928,10.0,깨끗하고 좋았어요,20230118,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
929,8.0,만족합니다 헤헤,20230118,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
930,10.0,"사장님 친절하시고
깨끗하고 깔끔해요
여행와서
이용햇는데
깨끗하고 침대편해서 좋앗어요",20230118,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
931,10.0,좋았습니다,20230108,전주 산정동 아라보다 호텔(ARABODA HOTEL) (Jeonju Sanjeongdong Araboda Hotel)
932,10.0,"방도 넓고 세면대, 샤워장, 배변시설 별도로 되어 있는 것도 좋았고 , 깨끗했습니다 . 샤워장도 넓고 좋아요!
다음에 가면 또 방문할 의향 있어요 
주차장도 이용 편했습니다 ^^",20230504,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
933,5.6,"청소 상태가 완벽하지 않고 침실에 냄새가 남. 
다른 옵션이 좋더라고 청결이 제일 중요 하다고 생각합니다. ",20230408,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
934,9.6,추천해요,20230201,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
935,2.0,"여기 표시된 호텔에 전화번호가 달르고 아고다는 연락이 안되어 이름이 똑같은 다른호텔에 묵게되었습니다.
아고다 호텔 정보  엉망입니다.",20221019,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
936,10.0,근처 음식점도 좋네요,20220916,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
937,9.2,"친절하시고 청결하고 방도 매우 넓어요! 
특가로 뜨면 또 방문하고 싶은 곳 :)",20220908,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
938,8.4,"저렴한 가격에 넓은방, 방안에 전자레인지,냉장고,IPTV등 갖추고 있으나 건물이 오래되었으며 대실 가격으로 숙박함",20201019,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
939,4.8,"오래되었지만 욕실이 커서 좋아요
주차도 편함",20200804,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
940,10.0,Loved the room - nice and clean. Great value for money. ,20230414,전주 산정동 호텔 감스테이 (Jeonju Sanjeongdong Hotel Gam Stay)
941,7.6,숙소가 크고 깨그해서 좋았지만 화장실과샤워부스문이 보이는 유리문이라 약간 민망할수있어요.,20230527,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
942,4.8,바닥에 체모와 세면대가 없고 변기와 샤워실이 따로 있던 게 영 불편함,20230506,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
943,5.6,가격 대비 지내고 갈만합니다. 담배냄새만 감수하시면 됩니다.,20230504,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
944,7.2,"세면대가 없어서 너무 불편했어요ㅠㅠㅠ
후기보고 세면대 없어도 샤워할때 씻자했는데 막상 없으니까 너무 불편했어요ㅠㅠㅠ 그리고 방에 쓰레기통좀 놔주세요ㅠㅠ
방은 진짜 넓고 깔끔해요! 
모텔 특유의 촌스러운 인테리어 아니어서 좋았어요!",20230407,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
945,3.2,방음이 1도 안되요 위 옆 아래에서 걷는소리 까지 다 나요,20230406,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
946,3.2,"밤새도록 잠 설쳤어요. 천장에서 고양인지 쥐인지 계속 돌아다니고 긁는 소리를 냈어요. 옷걸이로 천장을 한번 치면 1시간정도 조용하다가 또 소리를 내요. 미쳐버리는줄 알았어요.
쥐라고 생각하니 너무 소름끼쳤어요.
",20230209,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
947,8.8,방이 넓어요. 화장실도 크구요. 근데 사진처럼 완전 리모델링해서 얼마안된거 같은 느낌은 아닙니다. 친구와 함께 숙박했는데 평수가 넓어서 답답한 느낌은 없었어요,20230114,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
948,3.2,"- location: located in a dodgy motel area which felt quite unsafe and eerily quiet, and accessibility is poor too. about 30mins by bus to jeonju hanok village
- price: booked it for xmas eve-xmas and the price was exorbitant at W90,000-ish considering its a love motel (which we didnt know of till we stayed there ugh) (usual rates are W30K thereabout)

detailed review: 
its named as a hotel but it’s actually a motel and you could tell it’s a love motel…. the check in location isnt a legit hotel lobby but a small window for them to pass you the keys. the motel has a strong cigg smell and smells like a cheap fragrance if im being honest.

also the room allocated to us did not have?? a?? basin?? couldnt wash up properly :’) the promised bathtub wasnt installed as well so think a bathtub without the tub but two taps…

we were going for a 2d1n to jeonju on xmas eve and thgt the hotel looked good (which the room to be honest looks ok and minimalist) but its kinda gross to stay there if youre not there for that specific purpose.",20230103,전주 산정동 짬 (Jeonju Sanjeongdong Zzam)
949,9.6,"온돌에서 잤는데 아주 편안하게 잘잤어요 
숙소에 엘리베이터가 없어서 불편하긴 했습니다
직원 친절해요",20230501,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
950,9.2,"앨레베이터가 없어 좀 불편했지만, 그외엔 접근성도 좋고. 주차장도 있고. 좋았습니다. ",20221212,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
951,10.0,"사장님이 친절하시고 한옥마을과 버스정류장 남부시장 위치도 가깝고 화장실 넓고 숙소 깨끗했습니다.
엘베없이 계단이용하기가 불편하신분 아니라면 너무 추천해요.",20220925,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
952,6.8,"놀다 밤에 들어왔을땐 방안에 담배냄새가 가득했어요 밑에방 화장실에서 올라오는거같았어요 금연룸을 받았지만 결국 소용없었다는..
체크인시 샤워헤드에 머리카락 붙어있었고 침대에는 안지워지는 뭐가묻은자국 있는 침대시트를 그대로 사용하는건지..
주차장도 있고 위치가 가깝다고 생각해 예약했으나 여름에는 비추에요 한옥마을 돌아다니다 숙소까지 걸어오면 많이 덥고 힘들었네요 ",20220805,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
953,10.0,"깨끗하고 좋았습니다 위치도 한옥마을이랑 가까워서 한옥마을, 객리단길 다 걸어다녔어요~",20220609,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
954,10.0,"위치도 가운데라 객사길, 한옥마을 가기 적당했습니다. 당구대도 있어서 시간 조금 떳을때 당구도 쳤네용ㅎㅎ 주인아저씨도 친~절 하시고 숙소 상태도 깨끗하고 한옥느낌도 사알짝 나서 좋습니다! 일회용품도 있고 수건도 넉넉하고 만족합니다~",20220523,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
955,9.2,편하고 위치도 괜찮았어요,20220516,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
956,8.0,"친구들과 잠만 잘 목적으로 묵었던 곳인데, 가격대비 잠깐 묵을 용으로만 괜찮았습니다",20211021,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
957,8.0,"한옥마을 안에 있지는 않지만 걸어서 5분, 오히려 조용하고 좋아요, 한옥마을 안에 있는 숙보보다 더 넓고 침대, 욕실, 티브이 등 훨씬 더 좋습니다. 강추입니다.",20200227,전주 중앙동 감영루 한옥텔 (Jeonju Gamyeongru Hanoktel)
958,5.6,"주변 숙소를 구하지 못해서 급하게 구했는데
약간 괜찮은 모텔 느낌이였습니다.
스타일러 및 안마기는 괜찮았습니다.",20211201,전주 산정동 호텔 하루(HOTEL HARU) (Jeonju Sanjeongdong Hotel Haru)
959,10.0,LG 스타일러가 있어 출장자들에게 편의제공해주고 있음. 조용하고 인터넷 속도가 빨라서 숙소에 돌아와서 업무처리가 편리함.,20210622,전주 산정동 호텔 하루(HOTEL HARU) (Jeonju Sanjeongdong Hotel Haru)
960,10.0,"사장님 친절하시고 넷플릭스 안된다고 하니까 개인 넷플릭스 아디도 알려주셔서 편하게 봤어요~ 덕분에 타인 정주행ㅎㅎ
감사합니다 사장님~~",20210510,전주 산정동 호텔 하루(HOTEL HARU) (Jeonju Sanjeongdong Hotel Haru)
961,7.2,"침대에서 소리가 나고, 좀 불편했습니다. 
주차 공간은 넓어서 편했어요. ",20201006,전주 산정동 호텔 하루(HOTEL HARU) (Jeonju Sanjeongdong Hotel Haru)
962,3.6,I don't recommend this hotel. BATHROOM IS DISGUSTING... PLEASSSE DO  NOT GO.,20230124,전주 산정동 호텔 하루(HOTEL HARU) (Jeonju Sanjeongdong Hotel Haru)
963,10.0,편안하게 잘 쉬고 갑니다.,20230602,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
964,8.0,괜찮았습니다.,20230530,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
965,10.0,즐겁게보냇ㄹ어요,20230529,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
966,10.0,즐겁게보냈습니다,20230529,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
967,8.0,깔끔하고 좋네요 사장님도 친절하시고,20230529,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
968,10.0,"2주마다 부산서 올라가는데요
사장님 친절하시고 좋은방으로 해주시고
좋네요 :) 자주 이용할께요 :)",20230522,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
969,10.0,늘 이용하는데 만족하고 있어요,20230521,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
970,2.0,새벽 일하시는분 굉장히 불친절하네요,20230516,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
971,10.0,너무조아요,20230513,전주 신시가지 호텔모아 (Jeonju Sinsigaji Hotel Moa)
972,2.0,전주영화제 특가라고 19만원돈 받아먹고 밤 열시 체크인이라니. 완전 바가지임.,20230430,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
973,8.0,한옥마을에서 많이 가깝지는 않지만 가성비좋은 숙소였습니다.,20230327,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
974,2.0,"일과를 조금 늦게 마치고 들어와 새벽에 씻으려는 도중 아무리 기다려도 따뜻한 물이 전혀 나오지 않아 프론트에 문의 결과 ‘새벽 전기(?)를 써서 그렇다. 어쩔 수 없다.’ 라는 답변이 돌아왔습니다. 사전에 고지도 없었을 뿐더러 숙박 업소에서 온수가 나오지 않는다는 것은 말이 안 된다고 생각했지만, 씻기 위해 아침(9시 경) 까지 기다렸습니다. 하지만 아침에도 온수가 전혀 나오지 않아 프론트에 재문의 결과 본인도 온수가 왜 안나오는지 모른다는 답변이 돌아왔고, 그럼 어떻게 해야하냐고 되물으니 어쩔 수 없다는 무책임한 답변과 함께 아무런 조치도 취해지지 않았습니다. 결국 저는 아무런 조치나 보상도 받지 못하고 씻지도 못한 채 찝찝하게 퇴실했습니다.. 가실 분들 참고하세요",20230119,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
975,10.0,좋음,20221219,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
976,2.0,화장실이 오픈되어 있어서 볼일보는 냄새가 고스란히 전해져요 샤워실로 전부 오픈이에요 그냥 문 자체가 없어요....,20221007,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
977,6.0,"시내에 위치하고 있어서
주변을 이용힐수 있어서 좋음
가성비 좋음 자주 이용가능",20220913,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
978,4.8,가성비 좋은 듯하지만 그냥 돈 조금 더 보태서 깔끔한 곳 가는게 좋겠어요. 층고가 너무 높고 건물 자체가 오래돼서 그런지 폐교를 리모델링 한 느낌이었어요. 심야괴담회 보는 날이였는데 분위기가 더 살벌해서 못보고 잠만 잤던 곳입니다.~,20210716,전주 고사동 YAJA 전주한옥마을점 (Jeonju Gosa YAJA Hanokmaeul)
979,8.0,"로비에 토스트기,식빵,딸기잼 및 원두커피 기계 구비,이외 팝콘 및  과자 있어서 간단하게 아침 식사 가능합니다.생각했던 거 보다 방이 크고 깨끗하고 담배 냄새등 나지 않고 욕실도 잘 만들어져 있어 추천합니다.",20221023,전주 산정동 프라하 호텔 (Jeonju Sanjeongdong Prague Motel)
980,7.2,무난합니다...엄청깨끗한것도아니지만 하루 짧게 지내기엔 가성비 좋아요,20220919,전주 산정동 프라하 호텔 (Jeonju Sanjeongdong Prague Motel)
981,7.2,"가격대비 만족입니다
다만 숙소에 담배냄새가 베어있네요
가져간 옷이면 짐에 담배 냄새가 베어있을 정도니 ^^:;
그리고 스낵바 이용시간에 식빵과 스낵이 없네요^^:;
저렴한 가격과 좋은 위치때문에 가격대비 만족이기는 하지만 개선이 필요할 듯 합니다",20220729,전주 산정동 프라하 호텔 (Jeonju Sanjeongdong Prague Motel)
982,8.0,가격대디 무척 양호하고 친절함.,20220417,전주 산정동 프라하 호텔 (Jeonju Sanjeongdong Prague Motel)
983,10.0,รอบหน้าจะไปอีกแน่ๆค่ะ,20230531,전주 산정동 프라하 호텔 (Jeonju Sanjeongdong Prague Motel)
984,10.0,가격대비 좋습니다,20230530,전주 금암동 로즈마리 (Jeonju Geumam-dong Rosemary)
985,8.0,그냥 그랬어요,20230503,전주 금암동 로즈마리 (Jeonju Geumam-dong Rosemary)
986,6.0,주말에 저렴하게이용..,20230403,전주 금암동 로즈마리 (Jeonju Geumam-dong Rosemary)
987,2.0,절대 오지 마세요,20230105,전주 금암동 로즈마리 (Jeonju Geumam-dong Rosemary)
988,2.0,내생에는 다시안감,20221228,전주 금암동 로즈마리 (Jeonju Geumam-dong Rosemary)
989,2.0,청소가 너무 안 되어있고 앞사람이 쓰고간 쓰레기도 보여요.,20221114,전주 금암동 로즈마리 (Jeonju Geumam-dong Rosemary)
